Original_Title,Cleaned_Title,Topic_Vector,Cluster,Cluster_Name
I got the world record for Cut The Rope,got world record cut rope,"[0.42404243 0.02594459 0.14904881 0.02594626 0.02594459 0.02594459
 0.1934058  0.02594459 0.02594459 0.02594459 0.02594459 0.02594459]",0,video_sidemen_official
deeply inappropriate the office bloopers | Comedy Bites,deeply inappropriate office bloopers comedy bites,"[0.02595429 0.02595429 0.60165376 0.02595429 0.13880337 0.02595429
 0.02595429 0.02595429 0.02595429 0.02595429 0.02595429 0.02595429]",0,video_sidemen_official
all of the office's terrible nicknames | Comedy Bites,offices terrible nicknames comedy bites,"[0.02799441 0.02799441 0.48856814 0.02799441 0.02799441 0.02799441
 0.02799441 0.02799441 0.02799441 0.23148774 0.02799441 0.02799441]",0,video_sidemen_official
"""SUPER NECESSARY"" Moments in UFC/MMA (Super Edition)",super necessary moments ufcmma super edition,"[0.03283128 0.03283115 0.53020505 0.03283028 0.14148055 0.03283155
 0.0328334  0.03283228 0.03283028 0.0328336  0.03283028 0.03283028]",0,video_sidemen_official
Top 20 Youtube Boxing Knockouts,top 20 youtube boxing knockouts,"[0.42490954 0.02592848 0.02592953 0.02592848 0.02592848 0.18183238
 0.02592848 0.15990067 0.02592848 0.02592848 0.02592848 0.02592848]",0,video_sidemen_official
Tri Beam Laser Rifle ONLY Challenge!,tri beam laser rifle only challenge,"[0.03461822 0.03461822 0.35610687 0.03461822 0.03461822 0.03461822
 0.03461822 0.03461822 0.03461822 0.03461822 0.29771088 0.03461822]",0,video_sidemen_official
"""Negative IQ"" Moments in UFC/MMA (Super Edition!)",negative iq moments ufcmma super edition,"[0.34430347 0.0281152  0.374533   0.02811452 0.02812454 0.02811552
 0.02811698 0.0281161  0.02811452 0.02811714 0.02811452 0.02811452]",0,video_sidemen_official
The Boys – Season 4 Official Trailer | Prime Video,boys season 4 official trailer prime video,"[0.14615278 0.02315425 0.30446947 0.02315425 0.02315425 0.13380689
 0.02315425 0.02315425 0.11343218 0.02315425 0.14005887 0.02315431]",0,video_sidemen_official
Jake Paul MASSIVE Weight Gain for Mike Tyson Fight,jake paul massive weight gain mike tyson fight,"[0.02185345 0.1062231  0.41735099 0.12174317 0.02185345 0.10298464
 0.09872395 0.02185345 0.02185345 0.02185345 0.02185345 0.02185345]",0,video_sidemen_official
Private jet expert destroys noobs,private jet expert destroys noobs,"[0.03452161 0.32170406 0.33307984 0.03452161 0.03452161 0.03452161
 0.03452161 0.03452161 0.03452161 0.03452161 0.03452161 0.03452161]",0,video_sidemen_official
El Chavo del 8   De vacaciones en Acapulco Parte 1,el chavo del 8 de vacaciones en acapulco parte 1,"[0.02781986 0.02781986 0.38265853 0.18001045 0.02781986 0.02781986
 0.18695229 0.02781986 0.02781986 0.02781986 0.02781986 0.02781986]",0,video_sidemen_official
underrated insults from the office | Comedy Bites,underrated insults office comedy bites,"[0.02599982 0.02599982 0.42765075 0.02599982 0.13745011 0.02599982
 0.20090072 0.02599982 0.02599982 0.02599982 0.02599982 0.02599982]",0,video_sidemen_official
50 Unbelievable Shots That WOWED Centre Court at Wimbledon 😳,50 unbelievable shots wowed centre court wimbledon,"[0.15014829 0.02583431 0.31747644 0.02583431 0.02583431 0.02583431
 0.17765354 0.02583605 0.14804551 0.02583431 0.02583431 0.02583431]",0,video_sidemen_official
Why Every City Wants a Wrigley Field,why every city wants wrigley field,"[0.17480862 0.02801101 0.23964924 0.02801101 0.02801101 0.02801101
 0.02801101 0.18098147 0.1804726  0.02801101 0.02801101 0.02801101]",0,video_sidemen_official
the office conference room meetings held by anyone but michael scott - Comedy Bites,office conference room meetings held anyone michael scott comedy bites,"[0.02297716 0.02297716 0.32325478 0.13230808 0.10629831 0.02297716
 0.02297716 0.02297716 0.13758094 0.02297716 0.02297716 0.13971778]",0,video_sidemen_official
"R-squared, Clearly Explained!!!",rsquared clearly explained,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
jake and amy being obsessed with each other for 10 minutes 2 seconds | Brooklyn 99 | Comedy Bites,jake amy being obsessed each other 10 minutes 2 seconds brooklyn 99 comedy bites,"[0.14425513 0.08389023 0.27033005 0.01880466 0.01880493 0.01880466
 0.01880466 0.01880466 0.29407973 0.07581089 0.01880577 0.01880466]",0,video_sidemen_official
He Took My World Record. I Need It Back.,took world record need back,"[0.48500122 0.02429322 0.02429322 0.02429435 0.14570801 0.02429322
 0.02429335 0.02429322 0.1506505  0.02429322 0.02429322 0.02429322]",0,video_sidemen_official
my clutchest victory yet (feat. 88sloth),clutchest victory yet feat 88sloth,"[0.03466378 0.03466378 0.61869844 0.03466378 0.03466378 0.03466378
 0.03466378 0.03466378 0.03466378 0.03466378 0.03466378 0.03466378]",0,video_sidemen_official
fortnite but i can only play on 1HP 😨,fortnite can only play 1hp,"[0.02783012 0.02783044 0.35749733 0.02783012 0.02783012 0.02783012
 0.02783012 0.02783012 0.19179107 0.20023939 0.02783096 0.02783012]",0,video_sidemen_official
When Players Fight Their Own Managers,players fight own managers,"[0.03057971 0.03057971 0.26827941 0.03057971 0.03057971 0.03057971
 0.22629588 0.03058186 0.03057971 0.03057971 0.23020513 0.03057971]",0,video_sidemen_official
Would You Do It Again? | Suits,would do again suits,"[0.02782706 0.02782706 0.35288977 0.19139264 0.02782717 0.02782706
 0.02782706 0.02782706 0.20527391 0.02782706 0.02782706 0.02782706]",0,video_sidemen_official
"""We Do What We Need To Do"" | Suits",do need do suits,"[0.03119814 0.03119814 0.30146124 0.1906275  0.22712803 0.03119814
 0.03119814 0.03119814 0.03119814 0.03119814 0.03119814 0.03119814]",0,video_sidemen_official
"""If They Want a War, They've Got a War!"" - Harvey Specter | S05 E09 | Suits",if want war theyve got war harvey specter s05 e09 suits,"[0.33984717 0.02535481 0.20923158 0.22272772 0.02535481 0.02535481
 0.02535481 0.02535503 0.02535481 0.02535481 0.02535481 0.02535481]",0,video_sidemen_official
Marvel's Spider-Man 2 | After The Hype,marvels spiderman 2 after hype,"[0.02595309 0.02595309 0.71451285 0.02595309 0.02595309 0.02595309
 0.0259562  0.02595309 0.02595309 0.02595309 0.02595309 0.02595309]",0,video_sidemen_official
"Unboxing: Nike FlyKnit Racer ""Goddess"" + On Foot",unboxing nike flyknit racer goddess foot,"[0.03452038 0.03452038 0.62027586 0.03452038 0.03452038 0.03452038
 0.03452038 0.03452038 0.03452038 0.03452038 0.03452038 0.03452038]",0,video_sidemen_official
"Review & On-Feet: Nike Flyknit Racer ""Goddess""",review onfeet nike flyknit racer goddess,"[0.03460911 0.03460911 0.35479487 0.03460911 0.03460911 0.03460911
 0.03460911 0.03460911 0.03460911 0.03460911 0.03460911 0.29911406]",0,video_sidemen_official
The Acolyte | Official Trailer | Disney+,acolyte official trailer disney,"[0.02810582 0.02810582 0.33039299 0.02810582 0.02810582 0.19094778
 0.02810582 0.02810582 0.22570687 0.02810582 0.02810582 0.02810582]",0,video_sidemen_official
Terrence On How Neil DeGrasse Tyson Shunning His Research | Joe Rogan & Terrence Howard,terrence how neil degrasse tyson shunning research joe rogan terrence howard,"[0.03117591 0.03117591 0.39940796 0.03117621 0.03117591 0.03117591
 0.03117591 0.28882867 0.03117895 0.03117591 0.03117652 0.03117625]",0,video_sidemen_official
why 1×1=2 makes sense to Terrence Howard,why 112 makes sense terrence howard,"[0.61825448 0.03470414 0.03470414 0.03470414 0.03470414 0.03470414
 0.03470414 0.03470414 0.03470414 0.03470414 0.03470414 0.03470414]",0,video_sidemen_official
Pop The Least Attractive Persons Balloon Or Find Love!,pop least attractive persons balloon find love,"[0.23362407 0.03050937 0.24562021 0.03050937 0.24617136 0.03050937
 0.03050937 0.03050937 0.03050937 0.03050937 0.03050937 0.03050937]",0,video_sidemen_official
NYC Dating: How to find love without using an app,nyc dating how find love without using app,"[0.11088048 0.12812051 0.27153295 0.12714588 0.02205034 0.02205034
 0.02205034 0.02205047 0.02205147 0.02205034 0.0220506  0.20796625]",0,video_sidemen_official
'Texas Is Dumb' | Sandy chases SpongeBob and Patrick,texas dumb sandy chases spongebob patrick,"[0.03451806 0.03451806 0.32591193 0.03451806 0.03451806 0.32890746
 0.03451806 0.03451806 0.03451806 0.03451806 0.03451806 0.03451806]",0,video_sidemen_official
The real Tyrion Lannister,real tyrion lannister,"[0.04166667 0.04166667 0.54166572 0.04166761 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
We live in the safest Times as Never Before🤔 w/ Neil deGrasse Tyson,live safest times never before w neil degrasse tyson,"[0.02587013 0.16208208 0.33740682 0.02587013 0.02587013 0.02587013
 0.02587013 0.26767992 0.02587013 0.02587013 0.02587013 0.02587013]",0,video_sidemen_official
All Tomorrows: the future of humanity?,tomorrows future humanity,"[0.32408733 0.03451909 0.33072173 0.03451909 0.03451909 0.03451909
 0.03451909 0.03451909 0.03451909 0.03451909 0.03451909 0.03451909]",0,video_sidemen_official
EVERYONE Breaks: Bullpen Bloopers from The Office US | Comedy Bites,everyone breaks bullpen bloopers office us comedy bites,"[0.01948477 0.01948477 0.38949604 0.09259256 0.07495184 0.01948477
 0.09736951 0.01948477 0.01948477 0.01948477 0.20919668 0.01948477]",0,video_sidemen_official
Kong vs Skull Crawler | Kong Skull Island (2017) | Warner Bros.,kong vs skull crawler kong skull island 2017 warner bros,"[0.47555269 0.02829306 0.02829303 0.02829704 0.02829306 0.02829272
 0.02829417 0.24151303 0.02829272 0.02829272 0.02829307 0.02829272]",0,video_sidemen_official
Kong: Skull Island - Rise of the King [Official Final Trailer],kong skull island rise king official final trailer,"[0.28476874 0.02436758 0.10864549 0.02436758 0.02436758 0.14288316
 0.13035161 0.02436758 0.16277794 0.02436758 0.02436758 0.02436758]",0,video_sidemen_official
Godzilla (2014) - Godzilla at the Golden Gate Bridge Scene (5/10) | Movieclips,godzilla 2014 godzilla golden gate bridge scene 510 movieclips,"[0.56140713 0.02793305 0.02793305 0.02793305 0.02793305 0.02793305
 0.1592624  0.02793305 0.02793305 0.02793305 0.02793305 0.02793305]",0,video_sidemen_official
If Spider-Man Was Charged For His Crimes,if spiderman charged crimes,"[0.03453863 0.03453863 0.37183939 0.03453863 0.03453863 0.03453863
 0.28277389 0.03453905 0.03453863 0.03453863 0.03453863 0.03453863]",0,video_sidemen_official
Why Greg Heffley is a SOCIOPATH,why greg heffley sociopath,"[0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
If Bowser Was Charged For His Crimes,if bowser charged crimes,"[0.04166667 0.04166667 0.54166591 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166742 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
Vaping Be Like,vaping be like,"[0.66087646 0.03082929 0.03082936 0.03082929 0.03083039 0.03082929
 0.03082929 0.03082945 0.03082929 0.03082929 0.03082929 0.03082929]",0,video_sidemen_official
Tazer Camera Makes Me The Tallest Person in The Picture,tazer camera makes me tallest person picture,"[0.18794894 0.02795836 0.2210541  0.02795836 0.02795836 0.02795836
 0.20804096 0.15928767 0.02795836 0.02795836 0.02795836 0.02795981]",0,video_sidemen_official
''Los Tutines'' juegan fútbol en ''Al Día'',los tutines juegan ftbol en al da,"[0.02779717 0.02779717 0.53095892 0.19106939 0.02779717 0.02779717
 0.02779717 0.02779717 0.02779717 0.02779717 0.02779717 0.02779717]",0,video_sidemen_official
4 Midgets Race a camel (w/ Super Mario Bros. Sounds),4 midgets race camel w super mario bros sounds,"[0.16938856 0.02577214 0.15630612 0.02577214 0.02577214 0.02577214
 0.02577214 0.15722697 0.02577214 0.02577214 0.16329657 0.1733768 ]",0,video_sidemen_official
GAY vs DWARF BASKETBALL,gay vs dwarf basketball,"[0.65742146 0.03114296 0.03114291 0.03114911 0.03114296 0.03114239
 0.0311448  0.03114325 0.03114239 0.03114239 0.03114298 0.03114239]",0,video_sidemen_official
P Diddy In District 10 RP,p diddy district 10 rp,"[0.54166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
What happens if you’re TOO SUS on CoD?…,happens if youre too sus cod,"[0.14729789 0.02423139 0.25516535 0.02423139 0.13511708 0.02423139
 0.02423139 0.02423155 0.02423139 0.16218764 0.02423139 0.13061215]",0,video_sidemen_official
Top 10 Scariest Rides in the World (2022),top 10 scariest rides world 2022,"[0.59055812 0.02442049 0.02442049 0.16523686 0.02442049 0.02442049
 0.02442057 0.02442049 0.02442049 0.02442049 0.02442049 0.02442049]",0,video_sidemen_official
Life could be a dream,life could be dream,"[0.02794283 0.02793363 0.31869885 0.02793363 0.02793363 0.20931764
 0.02793363 0.22057166 0.02793363 0.02793363 0.02793363 0.02793363]",0,video_sidemen_official
DUBAI EXPLAINED,dubai explained,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
TSN Top 10: One in a Million Moments,tsn top 10 one million moments,"[0.61337169 0.02433533 0.02433514 0.02433514 0.02433683 0.02433542
 0.02433582 0.02433558 0.02433514 0.02433587 0.1432729  0.02433514]",0,video_sidemen_official
An asian that is almost fag but not fag yet - Buddhas plan,asian almost fag fag yet buddhas plan,"[0.3072639  0.03456452 0.34709088 0.03456452 0.03456452 0.03456452
 0.03456452 0.03456452 0.03456452 0.03456452 0.03456452 0.03456452]",0,video_sidemen_official
the handforth parish council meeting but it's only the best parts,handforth parish council meeting only best parts,"[0.03490979 0.0349105  0.38317186 0.03490979 0.03491073 0.03490979
 0.03491167 0.03490986 0.03490979 0.26772602 0.03490979 0.03491042]",0,video_sidemen_official
GAY vs DWARF BASKETBALL,gay vs dwarf basketball,"[0.65742146 0.03114296 0.03114291 0.03114911 0.03114296 0.03114239
 0.0311448  0.03114325 0.03114239 0.03114239 0.03114298 0.03114239]",0,video_sidemen_official
Can Top 500s beat a COLLEGIATE Team in Overwatch 2?!,can top 500s beat collegiate team overwatch 2,"[0.17221227 0.22772341 0.34920679 0.02787303 0.02787303 0.02787303
 0.02787303 0.02787303 0.02787332 0.02787303 0.02787303 0.02787303]",0,video_sidemen_official
Can I Predict the Finale After Just ONE Episode?,can predict finale after just one episode,"[0.16147915 0.20518114 0.27202879 0.02579717 0.02579717 0.02579717
 0.02579717 0.02579717 0.02579749 0.02579717 0.15493321 0.02579717]",0,video_sidemen_official
"if you laugh 3 times, you lose",if laugh 3 times lose,"[0.02783103 0.02783103 0.53009258 0.02783103 0.02783103 0.19159699
 0.02783103 0.02783112 0.02783103 0.02783103 0.02783103 0.02783103]",0,video_sidemen_official
This Happened After He Started Talking Crazy #nba2k24 #2k24,happened after started talking crazy nba2k24 2k24,"[0.15258222 0.02585986 0.29444734 0.18207912 0.02585986 0.02585986
 0.02585986 0.02585986 0.16401243 0.02585986 0.02585986 0.02585986]",0,video_sidemen_official
This Woman Has the Best Job in the World 🚚,woman has best job world,"[0.02625779 0.02625764 0.33674836 0.13597471 0.02625798 0.1974331
 0.02626029 0.02625667 0.02625657 0.11978281 0.02625657 0.02625751]",0,video_sidemen_official
literally becoming a fish in fortnite 🐟,literally becoming fish fortnite,"[0.03499875 0.03499875 0.38895445 0.03499875 0.03499875 0.03499875
 0.03499875 0.03499875 0.26105801 0.03499875 0.03499875 0.03499875]",0,video_sidemen_official
LIVING IN NYC | Day in My Life,living nyc day life,"[0.02592984 0.1855467  0.31555182 0.02592984 0.02592984 0.15322913
 0.02592984 0.02592984 0.02592984 0.02592984 0.02592984 0.13823362]",0,video_sidemen_official
How Diddy Almost Got Away With It (Allegedly),how diddy almost got away allegedly,"[0.22164083 0.02822254 0.29540348 0.02822299 0.02822254 0.02822254
 0.02822254 0.028223   0.02823086 0.22894219 0.02822344 0.02822304]",0,video_sidemen_official
Shaqtin' A Fool: Best of Javale McGee Edition,shaqtin fool best javale mcgee edition,"[0.03477178 0.03477246 0.37258936 0.03477178 0.03477268 0.03477178
 0.03477358 0.03477184 0.03477178 0.2796888  0.03477178 0.03477238]",0,video_sidemen_official
Shaqtin A Fool Edition Javale McGee,shaqtin fool edition javale mcgee,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
Which Supercar Manufacturer Has the Best Brakes?,supercar manufacturer has best brakes,"[0.03482132 0.03482202 0.37667545 0.03482132 0.03482224 0.03482132
 0.03482315 0.03482139 0.03482132 0.27510721 0.03482132 0.03482193]",0,video_sidemen_official
DON’T TELL MY BOYFRIEND 🤫 #shortsfeed #trendingshorts #shortsvideo #trendingnow,dont tell boyfriend shortsfeed trendingshorts shortsvideo trendingnow,"[0.03474225 0.28262678 0.36995071 0.03474225 0.03474225 0.03474225
 0.03474225 0.03474225 0.03474225 0.03474225 0.03474225 0.03474225]",0,video_sidemen_official
Spikes put out right in front of us! 🚨,spikes put out right front us,"[0.02600735 0.02600897 0.33980867 0.02600735 0.14140125 0.02600735
 0.02600735 0.18057806 0.02600735 0.02600735 0.13015164 0.02600735]",0,video_sidemen_official
Joel Embiid received a Flagrant 1 after this foul on Mitchell Robinson 😱,joel embiid received flagrant 1 after foul mitchell robinson,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
The real experiments that inspired Frankenstein,real experiments inspired frankenstein,"[0.04166667 0.04166667 0.54166572 0.04166761 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
sports announcers being extremely SUS,sports announcers being extremely sus,"[0.03079449 0.03079449 0.28442033 0.03079632 0.03079466 0.03079449
 0.03079449 0.19446547 0.03079449 0.24396182 0.03079449 0.03079449]",0,video_sidemen_official
Tyler The Creator Funk Flex Very Gay Freestyle,tyler creator funk flex very gay freestyle,"[0.73394196 0.02418709 0.02418709 0.02418709 0.02418709 0.02418709
 0.02418709 0.02418709 0.02418709 0.02418709 0.02418709 0.02418709]",0,video_sidemen_official
"Spider-Man VR takes the ""cake"" 👀🎂 #vr #virtualreality #gaming #spiderman",spiderman vr takes cake vr virtualreality gaming spiderman,"[0.03111976 0.03111976 0.41465863 0.03111976 0.03111976 0.03111976
 0.27414372 0.03111976 0.03111976 0.03111976 0.03111976 0.03111976]",0,video_sidemen_official
Cody & Noel Do: Bowling,cody noel do bowling,"[0.04166667 0.04166667 0.54166627 0.04166667 0.04166706 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
IF CHINA INVADES TAIWAN...  #comedyandrewschulz #comedy,if china invades taiwan comedyandrewschulz comedy,"[0.03458009 0.03458009 0.61961878 0.03458009 0.03458009 0.03458009
 0.03458009 0.0345803  0.03458009 0.03458009 0.03458009 0.03458009]",0,video_sidemen_official
I Spun A Globe To Find My Next Music Collab 👀 Here’s What Happened…,spun globe find next music collab heres happened,"[0.02584371 0.1688573  0.27208494 0.02584371 0.02584371 0.02584371
 0.18193826 0.02584371 0.17036979 0.02584371 0.02584371 0.02584371]",0,video_sidemen_official
I Met A Crown Friend..🥰👑 Fortnite #shorts,met crown friend fortnite shorts,"[0.12745379 0.23843467 0.23401327 0.02848008 0.02847939 0.0284805
 0.02847939 0.0284805  0.17226026 0.02847939 0.02847939 0.02847939]",0,video_sidemen_official
How Do You Organize Your Loadout?,how do organize loadout,"[0.03113732 0.03113732 0.65748639 0.03113752 0.03113739 0.03113732
 0.03113732 0.03113753 0.0311393  0.03113732 0.03113774 0.03113755]",0,video_sidemen_official
The Monstrous Serial Killer Iceberg Explained,monstrous serial killer iceberg explained,"[0.03469658 0.03469658 0.28755291 0.03469658 0.03469658 0.36548125
 0.03469658 0.03469658 0.03469658 0.03469658 0.03469658 0.03469658]",0,video_sidemen_official
Bayes' Theorem EXPLAINED with Examples,bayes theorem explained examples,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
Did BMW just beat Mercedes?! 🤯🤯🤯,did bmw just beat mercedes,"[0.22862166 0.0305381  0.25925385 0.0305381  0.0305381  0.0305381
 0.0305381  0.23728161 0.0305381  0.0305381  0.0305381  0.0305381 ]",0,video_sidemen_official
How do you like your steak? #tomahawksteak #steak #cooking #bbq #grill #shorts #holmescooking,how do like steak tomahawksteak steak cooking bbq grill shorts holmescooking,"[0.21026729 0.02487376 0.31384695 0.02487393 0.02487663 0.02487392
 0.02487376 0.02487441 0.25201788 0.02487376 0.02487389 0.02487383]",0,video_sidemen_official
Only 16 People a Night Can Eat This 17-Course Omakase | On The Line | Bon Appétit,only 16 people night can eat 17course omakase line bon apptit,"[0.12510097 0.12895999 0.18917419 0.13647919 0.02293959 0.02293959
 0.02293959 0.02293959 0.13791416 0.14473393 0.02293959 0.02293959]",0,video_sidemen_official
Waterbending MYTHIC Only Challenge in Fortnite!,waterbending mythic only challenge fortnite,"[0.03059598 0.03059598 0.27099502 0.03059598 0.03059598 0.03059598
 0.03059598 0.03059598 0.2263128  0.03059598 0.22732836 0.03059598]",0,video_sidemen_official
Beating Scammers at Their Own Game | Super Users,beating scammers own game super users,"[0.03075368 0.03075368 0.49878156 0.03075572 0.03075368 0.03075368
 0.03075534 0.03075368 0.0307547  0.03075368 0.19367695 0.03075368]",0,video_sidemen_official
All religions explained in 10 minutes,religions explained 10 minutes,"[0.37726623 0.02798878 0.19409945 0.02798878 0.02798878 0.02798878
 0.02798878 0.02798878 0.02798984 0.02798878 0.17673421 0.02798878]",0,video_sidemen_official
Three Body Problem Full Timeline | 18 Million Years in 9 Minutes!,three body problem full timeline 18 million years 9 minutes,"[0.18332961 0.02098642 0.20268993 0.02098891 0.11573787 0.17838582
 0.02098642 0.10964458 0.02098769 0.02098642 0.08428963 0.02098672]",0,video_sidemen_official
3 BODY PROBLEM The San-Ti Explained | What They REALLY Look Like And Want,3 body problem santi explained really look like want,"[0.27754066 0.02295655 0.23507452 0.02295655 0.15862385 0.02295655
 0.02295655 0.14510859 0.02295655 0.02295655 0.02295655 0.02295655]",0,video_sidemen_official
Jake & Amy Get Married | Brooklyn Nine-Nine,jake amy get married brooklyn ninenine,"[0.03474572 0.03474572 0.37026954 0.03474572 0.28227329 0.03474572
 0.03474572 0.03474572 0.03474572 0.03474572 0.03474572 0.03474572]",0,video_sidemen_official
Matteo Lane-Ordering Food In France,matteo laneordering food france,"[0.03453997 0.03453997 0.34101791 0.03453997 0.03453997 0.03453997
 0.03453997 0.03453997 0.31358237 0.03453997 0.03453997 0.03453997]",0,video_sidemen_official
Top 10 TV Shows of 21st Century 📺 #shorts,top 10 tv shows 21st century shorts,"[0.43159967 0.02457302 0.02457302 0.17118472 0.02457302 0.02457307
 0.02457302 0.17605835 0.02457302 0.02457302 0.02457302 0.02457302]",0,video_sidemen_official
Normal Basketball VS Airless Basketball,normal basketball vs airless basketball,"[0.59032965 0.03724153 0.03724146 0.03725533 0.03724153 0.03724074
 0.03724408 0.03724192 0.03724074 0.03724074 0.03724155 0.03724074]",0,video_sidemen_official
The BIGGEST PROBLEM about missing a leg?!,biggest problem about missing leg,"[0.02788966 0.02788966 0.21788207 0.20364631 0.16907879 0.18627555
 0.02788966 0.02788966 0.02788966 0.02788966 0.02788966 0.02788966]",0,video_sidemen_official
Got gapped!!!! #funnygaming #gaming,got gapped funnygaming gaming,"[0.03452089 0.03452089 0.6202702  0.03452089 0.03452089 0.03452089
 0.03452089 0.03452089 0.03452089 0.03452089 0.03452089 0.03452089]",0,video_sidemen_official
I'm still astounded this is true,im still astounded true,"[0.03057398 0.2176631  0.26182964 0.03057398 0.03057398 0.03057398
 0.03057398 0.03057398 0.03057398 0.03057398 0.03057398 0.24534147]",0,video_sidemen_official
Suing my friend on Judge Joe Brown,suing friend judge joe brown,"[0.03051632 0.24935736 0.24544184 0.03051632 0.03051632 0.03051632
 0.03051632 0.2305539  0.03051632 0.03051632 0.03051632 0.03051632]",0,video_sidemen_official
🚫 The Day CLIX Quit?! #fortnite,day clix quit fortnite,"[0.03085176 0.03085176 0.2967856  0.03085176 0.03085176 0.22147147
 0.03085176 0.03085176 0.20407706 0.03085176 0.03085176 0.03085176]",0,video_sidemen_official
Complaining about Grades 😂 w/Neil deGrasse Tyson,complaining about grades wneil degrasse tyson,"[0.03481206 0.03481206 0.37594027 0.03481206 0.27593909 0.03481206
 0.03481206 0.03481206 0.03481206 0.03481206 0.03481206 0.03481206]",0,video_sidemen_official
Lori Wants 100% of Legacy Shave! #sharktank,lori wants 100 legacy shave sharktank,"[0.03463544 0.03463544 0.35842598 0.03463544 0.03463544 0.03463544
 0.03463544 0.29521959 0.03463544 0.03463544 0.03463544 0.03463544]",0,video_sidemen_official
Barry resets the timeline with 5% of his speed 🥶 | #flash ⚡,barry resets timeline 5 speed flash,"[0.03461292 0.03461292 0.35535108 0.03461292 0.03461292 0.29851974
 0.03461292 0.03461292 0.03461292 0.03461292 0.03461292 0.03461292]",0,video_sidemen_official
My chef bf cooks for my mom :)) | #cookingtips,chef bf cooks mom cookingtips,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
Private jet expert destroys noobs,private jet expert destroys noobs,"[0.03452161 0.32170406 0.33307984 0.03452161 0.03452161 0.03452161
 0.03452161 0.03452161 0.03452161 0.03452161 0.03452161 0.03452161]",0,video_sidemen_official
Ed Sheeran can play ANY song in 4 Chords! 😳 our insta = link in descr. 💯 #music #funny #shorts,ed sheeran can play any song 4 chords insta link descr music funny shorts,"[0.02214683 0.02213937 0.27350408 0.17349998 0.02214479 0.02214048
 0.02213917 0.02214048 0.02213936 0.22497903 0.15088727 0.02213917]",0,video_sidemen_official
Private jet expert reacts to Sidemen,private jet expert reacts sidemen,"[0.02838338 0.24781575 0.27067155 0.02838325 0.22605992 0.02838344
 0.02838362 0.02838325 0.02838325 0.02838374 0.02838545 0.02838338]",0,video_sidemen_official
Which of the Sidemen has money changed the worst? 😳,sidemen has money changed worst,"[0.2238701  0.0262081  0.22867622 0.0262068  0.02620757 0.02620716
 0.02620943 0.17769739 0.16009311 0.02620771 0.02620937 0.02620705]",0,video_sidemen_official
Why Are Fortnite Pros Dropping Their ARs?,why fortnite pros dropping ars,"[0.48101953 0.03095164 0.03095164 0.03095164 0.03095164 0.03095164
 0.03095164 0.03095164 0.2094641  0.03095164 0.03095164 0.03095164]",0,video_sidemen_official
Inspectors find 110 violations at China Buffet,inspectors find 110 violations china buffet,"[0.04166667 0.04166667 0.54166667 0.04166667 0.04166667 0.04166667
 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667 0.04166667]",0,video_sidemen_official
Theo Baker Violates ChrisMD,theo baker violates chrismd,"[0.03058554 0.03058554 0.43750931 0.03058554 0.03058554 0.25663524
 0.03058554 0.03058554 0.03058554 0.03058554 0.03058554 0.03058554]",0,video_sidemen_official
Israel has retaliated against Iran according to a senior US official,israel has retaliated against iran according senior us official,"[0.22855456 0.02797923 0.34651401 0.02797923 0.02797923 0.02797923
 0.02797923 0.02797923 0.02797923 0.02797923 0.1731184  0.02797923]",0,video_sidemen_official
